"","OTU","Sample","Abundance","sample_id","collection_date","Location","sublocation1","sublocation2","distance","distance_bin","sample_type","composition","target_gene","target_subfragment","TKN","NH3","TS","VS","TSS","pH","DO","Kingdom","Phylum"
"276","OTU2205","11Lf",0.00132459103251871,"11Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","96",NA,"innertube_sludge","liquid","16s","v4",168,37.3,1.4,1,2.12,NA,828,"Bacteria","ZB2"
"918","OTU769","8Sf",0.00122222493827764,"8Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","60",NA,"innertube_sludge","solid","16s","v4",701,72.5,3.6,2.3,3.061,NA,402,"Bacteria","Elusimicrobia"
"257","OTU2205","19Sf",0.00120904364647564,"19Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","108",NA,"innertube_sludge","solid","16s","v4",391,54.3,1.9,1.5,1.8,NA,NA,"Bacteria","ZB2"
"879","OTU732","19Sf",0.00120904364647564,"19Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","108",NA,"innertube_sludge","solid","16s","v4",391,54.3,1.9,1.5,1.8,NA,NA,"Bacteria","Fibrobacteres"
"266","OTU2205","7Lf",0.00117835595776772,"7Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","48",NA,"innertube_sludge","liquid","16s","v4",139,32.3,1.9,1.5,2.12,NA,640.5,"Bacteria","ZB2"
"199","OTU1382","4Sf",0.00110786138438359,"4Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","12",NA,"innertube_sludge","solid","16s","v4",74.9,31.9,1.4,0.9,1.6,NA,237,"Bacteria","WPS-2"
"76","OTU1028","5Sf",0.00107954054754297,"5Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","24",NA,"innertube_sludge","solid","16s","v4",49.2,30.7,0.5,0.3,1.5,NA,243,"Bacteria","ABY1_OD1"
"921","OTU769","5Sf",0.00107954054754297,"5Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","24",NA,"innertube_sludge","solid","16s","v4",49.2,30.7,0.5,0.3,1.5,NA,243,"Bacteria","Elusimicrobia"
"982","OTU813","21Lf",0.00105333010312102,"21Lf","11/13/2017","Sewage","MASSTC_ITT","MASSTC_ITT","0",NA,"raw_sewage","liquid","16s","v4",26.4,17.8,NA,NA,2,NA,448.5,"Bacteria","WS1"
"749","OTU582","5Lf",0.00074749030131334,"5Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","24",NA,"innertube_sludge","liquid","16s","v4",49.2,30.7,0.5,0.3,1.5,NA,243,"Bacteria","Crenarchaeota"
"35","OTU1007","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","SC4"
"40","OTU1007","16Sf",0,"16Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","144",NA,"innertube_sludge","solid","16s","v4",378,54.8,1.8,1.5,2.03,NA,724.5,"Bacteria","SC4"
"42","OTU1007","15Lf",0,"15Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","156",NA,"innertube_sludge","liquid","16s","v4",244,50.2,1.6,1.3,2.34,NA,722.5,"Bacteria","SC4"
"45","OTU1007","21Lf",0,"21Lf","11/13/2017","Sewage","MASSTC_ITT","MASSTC_ITT","0",NA,"raw_sewage","liquid","16s","v4",26.4,17.8,NA,NA,2,NA,448.5,"Bacteria","SC4"
"49","OTU1007","5Sf",0,"5Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","24",NA,"innertube_sludge","solid","16s","v4",49.2,30.7,0.5,0.3,1.5,NA,243,"Bacteria","SC4"
"50","OTU1007","6Lf",0,"6Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","36",NA,"innertube_sludge","liquid","16s","v4",110,32.5,1.6,1.2,1.8,NA,91.5,"Bacteria","SC4"
"53","OTU1007","5Lf",0,"5Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","24",NA,"innertube_sludge","liquid","16s","v4",49.2,30.7,0.5,0.3,1.5,NA,243,"Bacteria","SC4"
"54","OTU1007","4Lf",0,"4Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","12",NA,"innertube_sludge","liquid","16s","v4",74.9,31.9,1.4,0.9,1.6,NA,237,"Bacteria","SC4"
"56","OTU1007","4Sf",0,"4Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","12",NA,"innertube_sludge","solid","16s","v4",74.9,31.9,1.4,0.9,1.6,NA,237,"Bacteria","SC4"
"67","OTU1028","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","ABY1_OD1"
"101","OTU115","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","Actinobacteria"
"114","OTU1244","11Lf",0,"11Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","96",NA,"innertube_sludge","liquid","16s","v4",168,37.3,1.4,1,2.12,NA,828,"Bacteria","TM7"
"117","OTU1244","18Lf",0,"18Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","120",NA,"innertube_sludge","liquid","16s","v4",455,55.4,1.9,1.5,2.28,NA,408,"Bacteria","TM7"
"118","OTU1244","16Lf",0,"16Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","144",NA,"innertube_sludge","liquid","16s","v4",378,54.8,1.8,1.5,2.03,NA,724.5,"Bacteria","TM7"
"120","OTU1244","20Lf",0,"20Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","liquid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","TM7"
"124","OTU1244","15Lf",0,"15Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","156",NA,"innertube_sludge","liquid","16s","v4",244,50.2,1.6,1.3,2.34,NA,722.5,"Bacteria","TM7"
"126","OTU1244","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","TM7"
"133","OTU1244","7Lf",0,"7Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","48",NA,"innertube_sludge","liquid","16s","v4",139,32.3,1.9,1.5,2.12,NA,640.5,"Bacteria","TM7"
"137","OTU1244","8Lf",0,"8Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","60",NA,"innertube_sludge","liquid","16s","v4",701,72.5,3.6,2.3,3.061,NA,402,"Bacteria","TM7"
"184","OTU133","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","Caldiserica"
"200","OTU1382","20Lf",0,"20Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","liquid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","WPS-2"
"203","OTU1382","15Lf",0,"15Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","156",NA,"innertube_sludge","liquid","16s","v4",244,50.2,1.6,1.3,2.34,NA,722.5,"Bacteria","WPS-2"
"211","OTU1382","19Sf",0,"19Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","108",NA,"innertube_sludge","solid","16s","v4",391,54.3,1.9,1.5,1.8,NA,NA,"Bacteria","WPS-2"
"212","OTU1382","9Sf",0,"9Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","72",NA,"innertube_sludge","solid","16s","v4",150,47.6,2.1,1.7,2.48,NA,588,"Bacteria","WPS-2"
"213","OTU1382","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","WPS-2"
"223","OTU1382","19Lf",0,"19Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","108",NA,"innertube_sludge","liquid","16s","v4",391,54.3,1.9,1.5,1.8,NA,NA,"Bacteria","WPS-2"
"253","OTU2205","17Sf",0,"17Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","132",NA,"innertube_sludge","solid","16s","v4",151,48.5,1.2,1,2.16,NA,804,"Bacteria","ZB2"
"259","OTU2205","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","ZB2"
"261","OTU2205","14Sf",0,"14Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","156",NA,"innertube_sludge","solid","16s","v4",NA,NA,NA,NA,NA,NA,NA,"Bacteria","ZB2"
"264","OTU2205","11Sf",0,"11Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","96",NA,"innertube_sludge","solid","16s","v4",168,37.3,1.4,1,2.12,NA,828,"Bacteria","ZB2"
"268","OTU2205","5Sf",0,"5Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","24",NA,"innertube_sludge","solid","16s","v4",49.2,30.7,0.5,0.3,1.5,NA,243,"Bacteria","ZB2"
"271","OTU2205","20Lf",0,"20Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","liquid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","ZB2"
"272","OTU2205","18Sf",0,"18Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","120",NA,"innertube_sludge","solid","16s","v4",455,55.4,1.9,1.5,2.28,NA,408,"Bacteria","ZB2"
"274","OTU2205","17Lf",0,"17Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","132",NA,"innertube_sludge","liquid","16s","v4",151,48.5,1.2,1,2.16,NA,804,"Bacteria","ZB2"
"275","OTU2205","15Lf",0,"15Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","156",NA,"innertube_sludge","liquid","16s","v4",244,50.2,1.6,1.3,2.34,NA,722.5,"Bacteria","ZB2"
"283","OTU238","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","GN02"
"445","OTU348","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","Tenericutes"
"459","OTU406","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","WS3"
"505","OTU410","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","NKB19"
"541","OTU433","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","OP3"
"581","OTU444","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","Armatimonadetes"
"678","OTU535","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","SR1"
"705","OTU549","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","MVP-15"
"730","OTU582","15Lf",0,"15Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","156",NA,"innertube_sludge","liquid","16s","v4",244,50.2,1.6,1.3,2.34,NA,722.5,"Bacteria","Crenarchaeota"
"745","OTU582","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","Crenarchaeota"
"746","OTU582","21Lf",0,"21Lf","11/13/2017","Sewage","MASSTC_ITT","MASSTC_ITT","0",NA,"raw_sewage","liquid","16s","v4",26.4,17.8,NA,NA,2,NA,448.5,"Bacteria","Crenarchaeota"
"748","OTU582","9Lf",0,"9Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","72",NA,"innertube_sludge","liquid","16s","v4",150,47.6,2.1,1.7,2.48,NA,588,"Bacteria","Crenarchaeota"
"772","OTU594","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","BRC1"
"790","OTU620","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","Cyanobacteria"
"840","OTU71","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","GN04"
"845","OTU714","20Lf",0,"20Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","liquid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","Lentisphaerae"
"869","OTU732","10Sf",0,"10Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","84",NA,"innertube_sludge","solid","16s","v4",78.6,36.5,1.1,0.8,1.8,NA,616.5,"Bacteria","Fibrobacteres"
"870","OTU732","20Lf",0,"20Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","liquid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","Fibrobacteres"
"873","OTU732","4Sf",0,"4Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","12",NA,"innertube_sludge","solid","16s","v4",74.9,31.9,1.4,0.9,1.6,NA,237,"Bacteria","Fibrobacteres"
"880","OTU732","9Sf",0,"9Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","72",NA,"innertube_sludge","solid","16s","v4",150,47.6,2.1,1.7,2.48,NA,588,"Bacteria","Fibrobacteres"
"881","OTU732","20Sf",0,"20Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","solid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","Fibrobacteres"
"882","OTU732","11Sf",0,"11Sf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","96",NA,"innertube_sludge","solid","16s","v4",168,37.3,1.4,1,2.12,NA,828,"Bacteria","Fibrobacteres"
"883","OTU732","4Lf",0,"4Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","12",NA,"innertube_sludge","liquid","16s","v4",74.9,31.9,1.4,0.9,1.6,NA,237,"Bacteria","Fibrobacteres"
"888","OTU732","9Lf",0,"9Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","72",NA,"innertube_sludge","liquid","16s","v4",150,47.6,2.1,1.7,2.48,NA,588,"Bacteria","Fibrobacteres"
"898","OTU769","20Lf",0,"20Lf","11/13/2017","MASSTC","MASSTC_ITT","MASSTC_ITT","97",NA,"innertube_sludge","liquid","16s","v4",353,53.6,1.7,1.4,2.31,NA,937.5,"Bacteria","Elusimicrobia"
